Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
233818,Island of the Blue Dolphins,Scott O'Dell,"O'Dell, Scott",,"=""0440439884""","=""9780440439882""",3,3.85,Yearling Books,Paperback,184,1971,1960,,2014/02/09,"fiction, young-adult","fiction (#536), young-adult (#95)",read,,,,1,,,0,,,,,
41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316015849""","=""9780316015844""",2,3.63,"Little, Brown and Company",Paperback,498,2006,2005,,2014/02/09,"fiction, fantasy, chick-lit","fiction (#535), fantasy (#79), chick-lit (#27)",read,,,,1,,,0,,,,,
24583,The Adventures of Tom Sawyer,Mark Twain,"Twain, Mark","Guy Cardwell, Ivan Kušan, John Seelye","=""""","=""9780143039563""",3,3.92,Penguin Classics,Paperback,244,2006,1876,,2014/02/09,"classics, fiction, young-adult","classics (#157), fiction (#534), young-adult (#94)",read,,,,1,,,0,,,,,
49041,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,"Meyer, Stephenie",,"=""""","=""""",1,3.57,"Little, Brown and Company",Hardcover,563,2006,2006,,2014/02/09,"fiction, fantasy, chick-lit","fiction (#533), fantasy (#78), chick-lit (#26)",read,,,,1,,,0,,,,,
7667,Airframe,Michael Crichton,"Crichton, Michael",,"=""0099556316""","=""9780099556312""",3,3.72,Arrow Books,Paperback,431,2006,1996,,2014/02/09,"fiction, thriller","fiction (#532), thriller (#28)",read,,,,1,,,0,,,,,
348573,"The Borrowers (The Borrowers, #1)",Mary Norton,"Norton, Mary","Beth Krush, Joe Krush","=""0152047379""","=""9780152047375""",4,4.03,Clarion Books,Paperback,180,2003,1952,,2014/12/18,"bedroom, fiction, childrens","bedroom (#6), fiction (#216), childrens (#40)",read,,,,1,,,0,,,,,
785453,A Single Shard,Linda Sue Park,"Park, Linda Sue",,"=""0440418518""","=""9780440418511""",3,3.92,Yearling,Paperback,192,2003,2001,,2014/02/09,"fiction, diversity","fiction (#230), diversity (#40)",read,,,,1,,,0,,,,,
976,Deception Point,Dan Brown,"Brown, Dan",,"=""0671027387""","=""9780671027384""",3,3.73,Pocket Books,Mass Market Paperback,556,2002,2001,,2014/02/09,"thriller, fiction","thriller (#27), fiction (#531)",read,,,,1,,,0,,,,,
612512,The Silent World,Jacques-Yves Cousteau,"Cousteau, Jacques-Yves",Frédéric Dumas,"=""1590171136""","=""9781590171134""",5,4.27,New York Review of Books,Paperback,266,2004,1953,,2014/02/09,"favorites, nonfiction, ocean","favorites (#30), nonfiction (#400), ocean (#80)",read,,,,1,,,0,,,,,
3063499,The Lucky One,Nicholas Sparks,"Sparks, Nicholas",,"=""0446579939""","=""9780446579933""",3,4.12,Grand Central Publishing,Hardcover,326,2009,2007,,2014/02/09,"chick-lit, fiction","chick-lit (#21), fiction (#530)",read,,,,1,,,0,,,,,
32929,Goodnight Moon,Margaret Wise Brown,"Brown, Margaret Wise",Clement Hurd,"=""0060775858""","=""9780060775858""",5,4.29,HarperCollins,Hardcover,32,2007,1947,,2014/02/09,childrens,childrens (#39),read,,,,1,,,0,,,,,
19543,Where the Wild Things Are,Maurice Sendak,"Sendak, Maurice",,"=""0099408392""","=""9780099408390""",4,4.23,Red Fox,Paperback,38,2000,1963,,2014/02/09,"childrens, fiction","childrens (#38), fiction (#529)",read,,,,1,,,0,,,,,
207153,"Shiloh (Shiloh, #1)",Phyllis Reynolds Naylor,"Naylor, Phyllis Reynolds",,"=""0689862229""","=""9780689862229""",3,3.94,Aladdin Paperbacks,Paperback,145,2003,1991,,2014/02/09,"fiction, childrens","fiction (#231), childrens (#37)",read,,,,1,,,0,,,,,
201341,"Mossflower (Redwall, #2)",Brian Jacques,"Jacques, Brian",,"=""0441005764""","=""""",4,4.11,ACE Books,Mass Market Paperback,373,1998,1988,,2014/02/09,"fiction, guestroom, young-adult","fiction (#259), guestroom (#14), young-adult (#93)",read,,,,1,,,1,,,unspecified,,
233093,"The Cat in the Hat (The Cat in the Hat, #1)",Dr. Seuss,"Seuss, Dr.",,"=""039480001X""","=""9780394800011""",4,4.17,Random House Books for Young Readers,Hardcover,61,1985,1957,,2014/02/09,"childrens, fiction","childrens (#36), fiction (#528)",read,,,,1,,,0,,,,,
113946,How the Grinch Stole Christmas!,Dr. Seuss,"Seuss, Dr.",,"=""0007173040""","=""9780007173044""",5,4.36,Harper Collins Children's Books,Hardcover,64,2004,1957,,2014/02/09,"childrens, fiction","childrens (#35), fiction (#527)",read,,,,1,,,0,,,,,
49436,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,Greg Mortenson,"Mortenson, Greg",David Oliver Relin,"=""0143038257""","=""9780143038252""",3,3.66,Penguin ,Paperback,349,2007,2006,,2014/02/09,nonfiction,nonfiction (#399),read,,,,1,,,0,,,,,
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0142403881""","=""9780142403884""",4,4.15,Puffin Books,Paperback,176,2005,1964,,2014/02/09,"bbc, fiction, childrens","bbc (#2), fiction (#265), childrens (#34)",read,,,,1,,,0,,,,,
475339,Madeline,Ludwig Bemelmans,"Bemelmans, Ludwig",,"=""0590133373""","=""9780590133371""",4,4.24,London: Hippo,Paperback,44,1989,1939,,2014/02/09,"fiction, childrens","fiction (#526), childrens (#33)",read,,,,1,,,0,,,,,
9822,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",Robert C. O'Brien,"O'Brien, Robert C.",,"=""0689862202""","=""9780689862205""",3,4.15,Aladdin Paperbacks,Paperback,240,2003,1971,,2014/02/09,"childrens, fiction","childrens (#32), fiction (#525)",read,,,,1,,,0,,,,,
249747,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,"Colfer, Eoin",,"=""""","=""""",3,3.85,Disney-Hyperion,Paperback,396,2003,2001,,2014/02/09,"made-into-movie, fiction, fantasy, young-adult","made-into-movie (#128), fiction (#524), fantasy (#77), young-adult (#92)",read,,,,1,,,0,,,,,
6400090,The Last Song,Nicholas Sparks,"Sparks, Nicholas",,"=""0446547565""","=""9780446547567""",3,4.15,Grand Central Publishing,Hardcover,390,2009,2008,,2014/02/09,"chick-lit, fiction","chick-lit (#20), fiction (#523)",read,,,,1,,,0,,,,,
101942,"The Tripods Trilogy (The Tripods, #1-3)",John Christopher,"Christopher, John",,"=""0020425716""","=""9780020425717""",0,4.19,Collier Books,Paperback,224,1988,1967,,2016/05/05,"read-again, science-fiction, young-adult","read-again (#11), science-fiction (#23), young-adult (#91)",read,,,,1,,,0,,,,,
111332,"Into the Wild (Warriors, #1)",Erin Hunter,"Hunter, Erin",,"=""0061284203""","=""9780061284205""",2,4.30,HarperCollins Publishers,Paperback,288,2004,2003,,2014/02/09,"fiction, fantasy, young-adult","fiction (#522), fantasy (#76), young-adult (#90)",read,,,,1,,,0,,,,,
24337,Ella Enchanted (Ella Enchanted #1),Gail Carson Levine,"Levine, Gail Carson",,"=""0590920685""","=""9780590920681""",3,3.99,Scholastic Books,Paperback,232,1998,1997,,2014/03/17,"fiction, young-adult","fiction (#521), young-adult (#89)",read,,,,1,,,0,,,,,
37442,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Gregory Maguire,"Maguire, Gregory",Douglas Smith,"=""0060987103""","=""9780060987107""",2,3.54,William Morrow Paperbacks,Paperback,406,2000,1995,,2014/12/18,"fiction, fantasy","fiction (#215), fantasy (#75)",read,,,,1,,,0,,,,,
37190,The Tale of Despereaux,Kate DiCamillo,"DiCamillo, Kate",Timothy Basil Ering,"=""0763625299""","=""9780763625290""",4,4.05,Candlewick Press,Paperback,267,2008,2003,,2014/02/09,"fiction, childrens","fiction (#232), childrens (#31)",read,,,,1,,,0,,,,,
10917,My Sister's Keeper,Jodi Picoult,"Picoult, Jodi",,"=""0743454537""","=""9780743454537""",4,4.09,Washington Square Press,Paperback,423,2005,2004,,2014/02/09,"fiction, chick-lit","fiction (#520), chick-lit (#25)",read,,,,1,,,0,,,,,
18576,Everything on a Waffle (Coal Harbour #1),Polly Horvath,"Horvath, Polly",,"=""0374422087""","=""9780374422080""",4,3.72,Sunburst,Paperback,150,2004,2001,,2017/12/26,"bedroom, fiction, young-adult","bedroom (#27), fiction (#357), young-adult (#88)",read,,,,1,,,0,,,,,
38709,"Holes (Holes, #1)",Louis Sachar,"Sachar, Louis",,"=""0439244196""","=""9780439244190""",3,3.98,Scholastic,Paperback,233,2000,1998,,2014/02/09,"fiction, made-into-movie, bedroom, young-adult","fiction (#198), made-into-movie (#60), bedroom (#10), young-adult (#87)",read,,,,1,,,1,,,unspecified,,
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""""","=""""",4,4.15,Knopf,Hardcover,480,2008,2005,,2014/02/09,"fiction, thriller","fiction (#519), thriller (#26)",read,,,,1,,,0,,,,,
1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,"Krakauer, Jon",,"=""""","=""""",3,4.21,Anchor Books,Paperback,368,1999,1997,,2014/02/09,nonfiction,nonfiction (#397),read,,,,1,,,0,,,,,
191139,"Oh, the Places You'll Go!",Dr. Seuss,"Seuss, Dr.",,"=""0679805273""","=""9780679805274""",5,4.35,Random House Books for Young Readers,Hardcover,44,1990,1990,,2014/02/09,childrens,childrens (#30),read,,,,1,,,0,,,,,
3682,"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,"Bray, Libba",,"=""0689875347""","=""9780689875342""",3,3.79,Simon and Schuster,Hardcover,403,2003,2003,,2014/02/09,"fiction, chick-lit","fiction (#518), chick-lit (#24)",read,,,,1,,,0,,,,,
27774750,The Way to the Spring: Life and Death in Palestine,Ben Ehrenreich,"Ehrenreich, Ben",,"=""1594205906""","=""9781594205903""",4,4.25,Penguin Press,Hardcover,448,2016,2016,2020/12/30,2020/04/23,"diversity, library, nonfiction, history","diversity (#16), library (#155), nonfiction (#323), history (#150)",read,,,,1,,,0,,,,,
7815,The Year of Magical Thinking,Joan Didion,"Didion, Joan",,"=""1400078431""","=""9781400078431""",3,3.91,Vintage,Paperback,227,2007,2005,2020/12/30,2014/02/09,"top-100-lifetime, emotional, award-winning, biography, nonfiction, library","top-100-lifetime (#101), emotional (#1), award-winning (#25), biography (#28), nonfiction (#121), library (#181)",read,,,,1,,,0,,,,,
32940838,Underground Airlines,Ben H. Winters,"Winters, Ben H.",,"=""0316261254""","=""9780316261258""",3,3.82,Mulholland Books,Paperback,336,2017,2016,2020/12/09,2020/12/05,"audio, diversity, fiction, library, thriller","audio (#54), diversity (#36), fiction (#515), library (#262), thriller (#25)",read,,,,1,,,0,,,,,
15926,Nights in Rodanthe,Nicholas Sparks,"Sparks, Nicholas",,"=""0446612707""","=""9780553813951""",0,3.84,Warner Books,Paperback,222,2004,2002,,2017/04/13,"to-read, fiction, kindle, chick-lit","to-read (#278), fiction (#330), kindle (#163), chick-lit (#23)",to-read,,,,0,,,0,,,,,
3478,Message in a Bottle,Nicholas Sparks,"Sparks, Nicholas",,"=""0446676071""","=""9780446676076""",0,3.97,Warner Books,Paperback,342,1999,1998,,2017/04/13,"to-read, fiction, kindle, emotional, chick-lit","to-read (#277), fiction (#328), kindle (#157), emotional (#37), chick-lit (#22)",to-read,,,,0,,,0,,,,,
5526,Dear John,Nicholas Sparks,"Sparks, Nicholas",,"=""0446528056""","=""9780446528054""",0,4.04,Warner Books (NY),Hardcover,276,2006,2006,,2014/02/09,"to-read, fiction, made-into-movie, kindle, chick-lit","to-read (#87), fiction (#133), made-into-movie (#33), kindle (#123), chick-lit (#19)",to-read,,,,0,,,0,,,,,
20821140,World Order,Henry Kissinger,"Kissinger, Henry",,"=""1594206147""","=""9781594206146""",0,4.06,Penguin Press,Hardcover,420,2014,2014,,2014/12/02,"to-read, highly-recommended, nonfiction, learning, library, history","to-read (#167), highly-recommended (#11), nonfiction (#21), learning (#87), library (#283), history (#175)",to-read,,,,0,,,0,,,,,
30597,The Hunchback of Notre-Dame,Victor Hugo,"Hugo, Victor",Walter J. Cobb,"=""0451527887""","=""9780451527882""",0,4.00,Signet Classics,Paperback,510,2001,1831,,2014/09/03,"to-read, classics, disney, fiction, made-into-movie, library, audio","to-read (#158), classics (#71), disney (#15), fiction (#196), made-into-movie (#58), library (#274), audio (#61)",to-read,,,,0,,,0,,,,,
77270,The Jungle Book,Rudyard Kipling,"Kipling, Rudyard",,"=""0812504690""","=""9780812504699""",0,3.91,Tor Classics ,Paperback,277,1992,1894,,2014/09/03,"to-read, classics, disney, fiction, life-changing, childrens, audio, library","to-read (#156), classics (#68), disney (#10), fiction (#192), life-changing (#12), childrens (#21), audio (#60), library (#273)",to-read,,,,0,,,0,,,,,
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,"Milne, A.A.",Ernest H. Shepard,"=""0525467564""","=""9780525467564""",4,4.34,Dutton Juvenile,Hardcover,161,2001,1926,,2014/02/09,"classics, disney, fiction, made-into-movie, bbc, bedroom, childrens","classics (#69), disney (#11), fiction (#193), made-into-movie (#54), bbc (#25), bedroom (#25), childrens (#29)",read,,,,1,,,0,,,,,
295,Treasure Island,Robert Louis Stevenson,"Stevenson, Robert Louis",,"=""0753453800""","=""9780753453803""",3,3.84,Kingfisher,Hardcover,311,2001,1883,2015/12/17,2014/02/09,"fiction, classics, disney, made-into-movie, kindle, childrens","fiction (#145), classics (#45), disney (#3), made-into-movie (#63), kindle (#69), childrens (#28)",read,,,,1,,,0,,,,,
180617,Pinocchio,Carlo Collodi,"Collodi, Carlo","John Boyne, Gioia Fiammenghi","=""0140382623""","=""9780140382624""",0,3.85,Puffin Books,Paperback,262,1996,1883,,2014/07/30,"classics, made-into-movie, fiction, to-read, kindle, disney, childrens","classics (#60), made-into-movie (#47), fiction (#182), to-read (#146), kindle (#174), disney (#19), childrens (#27)",to-read,,,,0,,,0,,,,,
93261,The Legend of Sleepy Hollow,Washington Irving,"Irving, Washington",,"=""0809594080""","=""9780809594085""",0,3.72,Wildside Press,Paperback,108,2004,1820,,2014/09/03,"to-read, classics, disney, fiction, made-into-movie, kindle, horror, childrens","to-read (#152), classics (#63), disney (#2), fiction (#186), made-into-movie (#49), kindle (#212), horror (#19), childrens (#26)",to-read,,,,0,,,0,,,,,
388223,The Prince of Thieves (Tales of Robin Hood by Alexandre Dumas #1),Alexandre Dumas,"Dumas, Alexandre",,"=""3704313173""","=""9783704313171""",0,4.02,Neuer Kaiser,Hardcover,224,2001,1862,,2014/09/03,"to-read, classics, disney, fiction, made-into-movie, childrens","to-read (#153), classics (#64), disney (#4), fiction (#187), made-into-movie (#62), childrens (#25)",to-read,,,,0,,,0,,,,,
34268,Peter Pan,J.M. Barrie,"Barrie, J.M.",Michael Hague,"=""0805072454""","=""9780805072457""",0,4.04,Henry Holt and Co.,Hardcover,176,2003,1911,,2014/09/03,"to-read, classics, disney, fiction, made-into-movie, kindle, childrens","to-read (#154), classics (#65), disney (#5), fiction (#188), made-into-movie (#50), kindle (#173), childrens (#24)",to-read,,,,0,,,0,,,,,
130580,Old Yeller,Fred Gipson,"Gipson, Fred",,"=""0060935472""","=""9780060935474""",0,4.09,Harper Perennial Modern Classics,Paperback,132,2001,1958,,2014/09/03,"to-read, disney, fiction, made-into-movie, childrens, audio, emotional, library","to-read (#155), disney (#7), fiction (#190), made-into-movie (#52), childrens (#23), audio (#59), emotional (#47), library (#272)",to-read,,,,0,,,0,,,,,
1322303,The Fox and The Hound,Daniel P. Mannix,"Mannix, Daniel P.",,"=""0671772724""","=""9780671772727""",0,4.26,Pocket Books,Hardcover,251,1967,1967,,2014/09/03,"to-read, disney, fiction, made-into-movie, childrens","to-read (#157), disney (#12), fiction (#194), made-into-movie (#55), childrens (#20)",to-read,,,,0,,,0,,,,,
17160901,Rapunzel,Jacob Grimm,"Grimm, Jacob",Wilhelm Grimm,"=""""","=""""",3,3.75,,,32,,1812,2020/09/13,2014/09/03,"disney, fiction, made-into-movie, short-classics, library, fantasy, childrens","disney (#18), fiction (#201), made-into-movie (#62), short-classics (#14), library (#184), fantasy (#60), childrens (#19)",read,,,,1,,,0,,,,,
17169149,Cinderella: A Grimm's Fairy Tale,Jacob Grimm,"Grimm, Jacob","Wilhelm Grimm, Ulrike Haseloff","=""0863159486""","=""9780863159480""",3,3.81,Floris Books,Hardcover,32,2013,1857,2020/09/13,2020/09/13,"classics, disney, fantasy, fiction, library, short-classics, childrens","classics (#142), disney (#20), fantasy (#61), fiction (#499), library (#185), short-classics (#22), childrens (#18)",read,,,,1,,,0,,,,,
9453611,Little Red Riding Hood,Jacob Grimm,"Grimm, Jacob","Wilhelm Grimm, Daniel Egneus","=""006202051X""","=""9780062020512""",3,3.83,Harper Design,Hardcover,80,2011,1983,2020/09/13,2020/09/13,"classics, disney, fantasy, fiction, library, short-classics, childrens","classics (#143), disney (#21), fantasy (#62), fiction (#500), library (#186), short-classics (#23), childrens (#17)",read,,,,1,,,0,,,,,
13543257,Sleeping Beauty,Jacob Grimm,"Grimm, Jacob",Maja Dusíková,"=""0735840873""","=""9780735840874""",2,3.83,NorthSouth Books,Hardcover,32,2012,1812,2020/09/13,2020/09/13,"classics, disney, fantasy, fiction, short-classics, childrens","classics (#144), disney (#22), fantasy (#63), fiction (#501), short-classics (#24), childrens (#16)",read,,,,1,,,0,,,,,
730596,Snow White,Paul Heins,"Heins, Paul","Jacob Grimm, Wilhelm Grimm, Trina Schart Hyman","=""0316354503""","=""9780316354509""",3,4.20,"Little, Brown Books for Young Readers",Hardcover,48,1974,,2020/09/13,2020/09/13,"classics, disney, fantasy, fiction, library, made-into-movie, short-classics, childrens","classics (#145), disney (#23), fantasy (#64), fiction (#502), library (#187), made-into-movie (#162), short-classics (#25), childrens (#15)",read,,,,1,,,0,,,,,
